,scr_37,scr_38,scr_39,scr_40,size_37,size_38,size_39,size_40
314,2.905515249822769,3.2562772135266,3.1422954529136202,3.0940333423010653,30,30,30,50
315,2.9030674937712653,3.2538457903289038,3.1780118840729106,2.7798271889609465,30,30,40,10
316,2.9039840861437325,3.2547573975163577,3.187347532052764,2.861590977536205,30,30,40,20
317,2.9047995430216553,3.255568342613407,3.196033625044929,2.942317226644611,30,30,40,30
318,2.9055293810836504,3.2562945621033026,3.204102898438425,3.0219792537677286,30,30,40,40
319,2.906186900339957,3.2569483613718453,3.211593846625896,3.100557902225656,30,30,40,50
320,2.90372612136176,3.2545042293330746,3.2464664322015526,2.7859166185848987,30,30,50,10
321,2.9046285824733453,3.2554017155860038,3.255801473970498,2.867681775494436,30,30,50,20
322,2.90543129350812,3.2562001535696163,3.264486960751755,2.948409050853551,30,30,50,30
323,2.9061500482282465,3.2569150763118913,3.2725553248288897,3.0280721042273777,30,30,50,40
324,2.9067975924768734,3.257559192653901,3.2800456668054525,3.106651778936014,30,30,50,50
325,2.907567607653138,3.345518897270019,2.9685493446340105,2.7595939720648226,30,40,10,10
326,2.9085257625576086,3.346483357098127,2.9778737777120714,2.8413521162611812,30,40,10,20
327,2.909377517380149,3.3473409012791113,2.986550474435165,2.922073063074257,30,40,10,30
328,2.9101397742171065,3.3481084749344037,2.9946109577704987,3.0017309851945386,30,40,10,40
329,2.910825555995177,3.3487991903603485,3.0020940252161683,3.0803055286496295,30,40,10,50
330,2.9084459624961614,3.3464069023240524,3.039426008444699,2.7670433549200557,30,40,20,10
331,2.909384721552363,3.34735179457146,3.0487507446282125,2.848803551617832,30,40,20,20
332,2.9102192971950083,3.3481921919033777,3.0574271382458535,2.9295267219741112,30,40,20,30
333,2.910966314436898,3.348944232530691,3.0654876215811866,3.009186354512241,30,40,20,40
334,2.9116387962047265,3.349621432205019,3.0729706890268575,3.08776260838518,30,40,20,50
335,2.9092370360219744,3.347206752401117,3.1095361185624952,2.774011597234527,30,40,30,10
336,2.9101583388147354,3.3481340943441857,3.118860551640555,2.8557738464337215,30,40,30,20
337,2.910977674862312,3.3489589586481254,3.1275369452581954,2.9364987272078484,30,40,30,30
338,2.9117111150104136,3.3496974835238222,3.1355968223826207,3.016159385996688,30,40,30,40
339,2.912371682185734,3.350362377812348,3.143079586722837,3.094737008203906,30,40,30,50
340,2.909952742823087,3.3479307528870157,3.178835118485679,2.7805229869416848,30,40,40,10
341,2.9108585289372337,3.3488425618021065,3.188159551563739,2.8622866044751585,30,40,40,20
342,2.9116640108074763,3.349653506899155,3.1968353389704713,2.9430126825417795,30,40,40,30
343,2.912385536363069,3.350379524661415,3.2048946098839894,3.022675051748467,30,40,40,40
344,2.9130350201965216,3.351033525657593,3.212376464907844,3.1012533581228237,30,40,40,50
345,2.910603334990728,3.348589191891187,3.247288454192505,2.7866045486435342,30,40,50,10
346,2.911494989843992,3.3494866781441157,3.256611977954204,2.8683695345112863,30,40,50,20
347,2.9122882800381795,3.3502851161277287,3.265287462255482,2.9490966388286166,30,40,50,30
348,2.9129987222519054,3.351000240597639,3.2733458238526385,3.0287600342860133,30,40,50,40
349,2.913638508161223,3.3516441552120133,3.280827072665584,3.107339366911079,30,40,50,50
350,2.9139532750702686,3.4383132064124777,2.9692913467851367,2.7602417073040195,30,50,10,10
351,2.914900346632872,3.439277867968222,2.978605777383219,2.8419996804585943,30,50,10,20
352,2.915742680614825,3.4401352104215706,2.9872730778372425,2.9227206272716693,30,50,10,30
353,2.916496347861835,3.440902582349227,2.995324771114413,3.002378549391951,30,50,10,40
354,2.917174648384144,3.441593297775172,3.0027996547128275,3.080953092847043,30,50,10,50
355,2.914821654905611,3.439201211466511,3.040166495068556,2.7676825380700105,30,50,20,10
356,2.915749607703492,3.4401461037139187,3.0494812287720916,2.8494427347677873,30,50,20,20
357,2.9165750395890964,3.440986501045837,3.058148529226115,2.9301657340822813,30,50,20,30
358,2.9173137443245847,3.4417385416731507,3.0661999193978318,3.009825366620411,30,50,20,40
359,2.917978744836653,3.4424155396198417,3.073674802996247,3.0884016204933507,30,50,20,50
360,2.9156035846743844,3.44000085981594,3.110275089659083,2.7746429124623795,30,50,30,10
361,2.9165146353759175,3.4409284034866454,3.119589823362619,2.856404990619789,30,50,30,20
362,2.9173248276664525,3.4417530660629487,3.1282568207111883,2.9371298713939167,30,50,30,30
363,2.918049955308153,3.442491792666281,3.13630790777745,3.0167905301827553,30,50,30,40
364,2.918703041227714,3.4431566869548074,3.1437821851649583,3.095368152389973,30,50,30,50
365,2.916311256052643,3.4407250620294745,3.1795728771604503,2.781146776331004,30,50,40,10
366,2.9172067900755607,3.441636467489293,3.1888873077585322,2.862910393864478,30,50,40,20
367,2.9180034052723087,3.4424474125863425,3.197553698896194,2.943636300889314,30,50,40,30
368,2.9187166183215014,3.443173632076238,3.2056044828570034,3.023298328012432,30,50,40,40
369,2.91935889798274,3.443827633072416,3.2130781540336018,3.101876976470359,30,50,40,50
370,2.916954644048068,3.4413830975783735,3.248025000445461,2.7872213253196754,30,50,50,10
371,2.9178363238936518,3.442280785558939,3.257338824832635,2.8689863111874274,30,50,50,20
372,2.9186207474143444,3.443079223542551,3.2660046097593893,2.9497134155047573,30,50,50,30
373,2.9193231542052165,3.443794146284826,3.2740544844038366,3.0293764688785845,30,50,50,40
374,2.9199557359423207,3.4444380608992,3.281527549369528,3.107955801503651,30,50,50,50
375,2.9496729463253506,3.0657878240507053,2.966503989031153,2.7578129139592606,40,10,10,10
376,2.950667953341532,3.066741390586465,2.9758557016000626,2.8395710581556197,40,10,10,20
377,2.9515524040225816,3.067589251840917,2.984557859181284,2.92029251809405,40,10,10,30
378,2.95234403171549,3.068347949480222,2.992642590952928,2.9999504402143318,40,10,10,40
379,2.9530564135140427,3.0690309992559954,3.000148694413094,3.078525325752992,40,10,10,50
380,2.9505853824446175,3.066666146178206,3.0373845932127406,2.765285387455447,40,10,20,10
381,2.9515601623618895,3.0676003468609023,3.046736608887105,2.847045755195009,40,10,20,20
382,2.952426879695951,3.068431061266288,3.0554387664683262,2.9277690965930727,40,10,20,30
383,2.9532027136266974,3.0691746293328857,3.06352349823997,3.007428729131202,40,10,20,40
384,2.953900964164368,3.069844163357042,3.071029298594682,3.0860053250877115,40,10,20,50
385,2.9514069351605667,3.067457120239284,3.1074983405959835,2.772275694160163,40,10,30,10
386,2.952363427563758,3.068373972345277,3.1168503562703487,2.854037943359358,40,10,30,20
387,2.9532143511356583,3.0691895571779564,3.1255522107461156,2.934762653091701,40,10,30,30
388,2.953976053805523,3.069919609492937,3.1336363363068522,3.0144239960476784,40,10,30,40
389,2.9546618355835927,3.0705770398589283,3.141141833556109,3.0930016182548963,40,10,30,50
390,2.9521503503163493,3.068173051619739,3.17680067467916,2.7788074378397174,40,10,40,10
391,2.953090771873832,3.069074370697754,3.18615238724807,2.860571397456761,40,10,40,20
392,2.953927287101305,3.069876238051179,3.194853938618384,2.941297475523382,40,10,40,30
393,2.954676521011567,3.0705941867079956,3.202937457968213,3.0209598447300694,40,10,40,40
394,2.9553509423642224,3.071240723781638,3.2104420459011087,3.0995384931879966,40,10,40,50
395,2.9528261570867382,3.0688242284290115,3.245257041440525,2.7849084983050387,40,10,50,10
396,2.9537518932162463,3.0697114265725007,3.2546081477985283,2.866673655214576,40,10,50,20
397,2.9545756626005706,3.0705009885401253,3.2633090929579334,2.9474009305736906,40,10,50,30
398,2.9553132590018723,3.0712078421769564,3.2713920060968547,3.0270643260310877,40,10,50,40
399,2.9559777053468466,3.0718446963240678,3.2788956847133894,3.1056436586561538,40,10,50,50
400,2.9577604608862815,3.162385506043855,2.9675384879452835,2.7587151593743036,40,20,10,10
401,2.9587421678922214,3.1633390725796136,2.9768762576633145,2.840473303570662,40,20,10,20
402,2.9596149810643104,3.164186732106431,2.9855656848154726,2.921194250383738,40,20,10,30
403,2.960396079582444,3.164945631473371,2.9936379892635077,3.000852172504019,40,20,10,40
404,2.961099317623955,3.1656284795215095,3.0011325747164252,3.07942705804268,40,20,10,50
405,2.958660705329494,3.1632636264437197,3.0384169703886945,2.766175830987336,40,20,20,10
406,2.959622462320071,3.1641976253987796,3.04775504321218,2.8479361987268974,40,20,20,20
407,2.960477819228719,3.165028541531801,3.0564444703643376,2.9286591980413914,40,20,20,30
408,2.9612434010682365,3.1657721095984,3.0645167748123727,3.0083188305795208,40,20,20,40
409,2.9619327849324137,3.1664414418949196,3.0720110571598367,3.0868954265360298,40,20,20,50
410,2.9594711747035762,3.164054398777161,3.108528899139215,2.773155019976037,40,20,30,10
411,2.9604154754307124,3.164971250883154,3.1178669719627,2.854917269175232,40,20,30,20
412,2.961255038577198,3.1657868357158336,3.126556096009404,2.9356421499493592,40,20,30,30
413,2.9620067662393814,3.1665168880308148,3.134627794246531,3.015303150821768,40,20,30,40
414,2.962683681343957,3.167174318396806,3.14212177348854,3.093880773028986,40,20,30,50
415,2.960204891935224,3.1647703301576167,3.177829414589667,2.7796765011485003,40,20,40,10
416,2.9611328447331053,3.1656716492356307,3.187167487413152,2.8614401186819745,40,20,40,20
417,2.961958553702256,3.166473516589057,3.195856005248949,2.94216636779038,40,20,40,30
418,2.9626978126048384,3.1671914652458732,3.2039270972751677,3.021828394913498,40,20,40,40
419,2.963363367284,3.167838002319516,3.2114201672008167,3.1004070433714253,40,20,40,50
420,2.9608718320321192,3.1654215069668896,3.2462842658237627,2.7857676411903007,40,20,50,10
421,2.961785376485572,3.166308705110378,3.2556214293308874,2.8675326270580537,40,20,50,20
422,2.962598339611575,3.167098065350367,3.264309340955775,2.9482599024171683,40,20,50,30
423,2.9633262380887424,3.1678051207148346,3.2723798267710866,3.027922955790995,40,20,50,40
424,2.9639818177602226,3.168441773134309,3.2798722904858275,3.1065026304996315,40,20,50,50
425,2.9652439333154184,3.257741150981647,2.9684535633105815,2.759513411384162,40,30,10,10
426,2.966213448645304,3.2586947175174066,2.9777792088104573,2.8412713845387363,40,30,10,20
427,2.9670751784755254,3.2595423770442236,2.986456814849913,2.921992673435381,40,30,10,30
428,2.967846579069523,3.260301074683528,2.994518510607062,3.0016502534720932,40,30,10,40
429,2.968540950437541,3.2609841244593016,3.002002790474547,3.080225139010754,40,30,10,50
430,2.9661328173332153,3.258619069653876,3.0393302271212685,2.7669636494483187,40,30,20,10
431,2.9670826597312856,3.2595532703365717,3.0486561757265993,2.8487240171878807,40,30,20,20
432,2.9679272103816117,3.260383984741958,3.057333781766055,2.9294470165023747,40,30,20,30
433,2.968683094296995,3.261127552808556,3.0653951744177497,3.0091066490405045,40,30,20,40
434,2.9693638885712255,3.2617970868327126,3.072879454285235,3.087682902913444,40,30,20,50
435,2.9669330346160705,3.259409841987318,3.1094403372390653,2.773933089055284,40,30,30,10
436,2.967865420750698,3.2603266940933104,3.1187662858443956,2.8556951672126947,40,30,30,20
437,2.9686944547224092,3.26114227892599,3.1274435887783976,2.9364200479868217,40,30,30,30
438,2.969436761544005,3.2618723312409714,3.1355046783246383,3.01608104885923,40,30,30,40
439,2.970105087058634,3.2625297616069626,3.142988351981216,3.094658328982879,40,30,30,50
440,2.9676573310071306,3.260125773367773,3.178739337162249,2.7804453339713655,40,30,40,10
441,2.9685739233795974,3.2610270924457874,3.188064982662125,2.8622089515048397,40,30,40,20
442,2.9693891031739743,3.261828758071577,3.196741982490673,2.942935029571461,40,30,40,30
443,2.9701192183195153,3.2625467067283935,3.204802465826006,3.0225970566945786,40,30,40,40
444,2.9707764604922753,3.263193243802036,3.2122855332716758,3.1011757051525057,40,30,40,50
445,2.9683159585976244,3.260776748449409,3.2471926728690756,2.7865277508821396,40,30,50,10
446,2.9692181426256634,3.2616639465928983,3.2565177121580438,2.8682927367498925,40,30,50,20
447,2.970020853660438,3.262453306832887,3.2651941057756844,2.949020012109007,40,30,50,30
448,2.9707396083805646,3.263160362197355,3.2732539829001093,3.0286830654828343,40,30,50,40
449,2.9713871526291906,3.2637970146168294,3.2807361410294176,3.107262398107901,40,30,50,50
450,2.9721579990560962,3.3518267187226676,2.9692686138760958,2.760224774167321,40,40,10,10
451,2.973116153960567,3.352780083530791,2.978583347579631,2.841982747321895,40,40,10,20
452,2.973967908783108,3.3536279447852437,2.987250648033654,2.922703865176755,40,40,10,30
453,2.974729888536518,3.354386642424548,2.9953026444162787,3.002361445213467,40,40,10,40
454,2.975415947398135,3.3550694904726863,3.0027778311201474,3.080935988668558,40,40,10,50
455,2.973036353899119,3.3527044356672606,3.0401434590540606,2.7676657759750958,40,40,20,10
456,2.9739748358717746,3.353638636349956,3.0494587989685034,2.849425972672873,40,40,20,20
457,2.97480941151442,3.3544693507553425,3.0581260994225263,2.930148971987367,40,40,20,30
458,2.9755564287563097,3.35521291882194,3.066177792699697,3.0098086045254964,40,40,20,40
459,2.9762289105241373,3.3558824528460964,3.073652979403566,3.0883848583984364,40,40,20,50
460,2.9738271503413864,3.3534952080007026,3.110252356750041,2.774626492451034,40,40,30,10
461,2.9747484531341466,3.3544120601066942,3.1195673935590302,2.856388570608445,40,40,30,20
462,2.9755677891817234,3.355227644939374,3.1282343909075996,2.937113109299002,40,40,30,30
463,2.9763012293298248,3.3559576972543543,3.1362857810793163,3.016774110171411,40,40,30,40
464,2.9769615194215993,3.3566149258927105,3.143760361572278,3.0953517323786293,40,40,30,50
465,2.9745428571424997,3.354210937653521,3.179550144251409,2.7811305273614444,40,40,40,10
466,2.975448366173098,3.3551122567315352,3.18886457484949,2.862894144894918,40,40,40,20
467,2.9762541251268875,3.3559141240849613,3.19753157219806,2.943620222961539,40,40,40,30
468,2.9769753735989344,3.3566320727417778,3.2055823561588683,3.0232822500846566,40,40,40,40
469,2.977624857432387,3.357278408087784,3.2130563304409225,3.101860556459014,40,40,40,50
470,2.9751934493101384,3.3548619127351578,3.2480019644309657,2.7872052473919,40,40,50,10
471,2.9760848270798568,3.355749110878646,3.2573160919235935,2.8689700622178673,40,40,50,20
472,2.976878117274045,3.356538471118635,3.265982179955802,2.949697337576983,40,40,50,30
473,2.9775885594877702,3.3572455264831027,3.2740323577057024,3.0293603909508096,40,40,50,40
474,2.978228068313542,3.3578821789025772,3.281505422671394,3.107939723575876,40,40,50,50
475,2.9785436664732274,3.4446212295927623,2.969999401125427,2.760862760024782,40,50,10,10
476,2.9794910151193776,3.445574594400887,2.979304132348984,2.8426205621375717,40,50,10,20
477,2.9803330720177823,3.4464222539277034,2.9879623396393917,2.923341508950647,40,50,10,30
478,2.9810867392647924,3.4471811532946433,2.9960055459638526,3.0029990889873592,40,50,10,40
479,2.9817650397871023,3.447863799615145,3.0034728519259204,3.08157363244245,40,50,10,50
480,2.979412046308569,3.4454987448097194,3.0408727307761225,2.7682953807851005,40,50,20,10
481,2.98033999910645,3.446433147220051,3.0501780682105877,2.8500555774828773,40,50,20,20
482,2.9811654309920543,3.4472638616254363,3.0588362755009944,2.9307784057555857,40,50,20,30
483,2.9819038586439968,3.4480074296920358,3.0668794818254557,3.0104380382937155,40,50,20,40
484,2.982568859156064,3.448676761988556,3.074346484682069,3.0890139500830855,40,50,20,50
485,2.980193976077342,3.446289517143161,3.1109801129448345,2.775248229338936,40,50,30,10
486,2.981104749695329,3.4472065709767894,3.1202854503792996,2.857010307496346,40,50,30,20
487,2.9819149419858637,3.4480219540818338,3.128943354564252,2.9377346751451183,40,50,30,30
488,2.9826403467111113,3.448751804669179,3.136985954677806,3.0173956760175273,40,50,30,40
489,2.9832931555471243,3.449409436762806,3.144452654428966,3.0959729561411757,40,50,30,50
490,2.9809013703720546,3.44700524679598,3.180276688024387,2.781744909452597,40,50,40,10
491,2.9817969043949724,3.4479065658739945,3.1895814192479435,2.863508355944286,40,50,40,20
492,2.9825935195917204,3.448708231499785,3.1982390203274425,2.9442342629691223,40,50,40,30
493,2.983306732640913,3.4494263818842366,3.206281317335542,3.02389629009224,40,50,40,40
494,2.983949012302152,3.4500727172302437,3.2137471077703403,3.1024749385501673,40,50,40,50
495,2.9815447583674803,3.4476560201499806,3.2487272957821274,2.787812787811659,40,50,50,10
496,2.9824261611295166,3.4485432182934694,3.2580317239002308,2.869577602637627,40,50,50,20
497,2.9832105846502097,3.4493327802610945,3.2666887187688225,2.950304535913172,40,50,50,30
498,2.9839129914410814,3.450039633897925,3.27473010646056,3.029967589286999,40,50,50,40
499,2.9845455731781856,3.4506762863174005,3.282195290684451,3.108546921912066,40,50,50,50
500,3.013378332880165,3.0716526516145177,2.9671984036260173,2.758421822713299,50,10,10,10
501,3.0143730628128003,3.0725959300408374,2.976540719925857,2.8401799669096577,50,10,10,20
502,3.0152577905773965,3.07343451182403,2.985234087448915,2.9209010847645183,50,10,10,30
503,3.0160491411867576,3.0741851403578915,2.9933106353733043,3.0005590068848,50,10,10,40
504,3.01676152298531,3.07486072621113,3.000808858091669,3.0791338924234606,50,10,10,50
